                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     71,                0.29537,                0.25445,                 0.9237,                0.97585,                0.97449,                0.95964,                0.90347,                0.43661,                0.25769,                 1.2624,              0.0012115,              0.0012115,              0.0012115
                     72,                0.28604,                0.23848,                0.92004,                 0.9742,                0.97296,                0.95721,                0.90345,                0.41994,                0.24053,                 1.2282,              0.0012049,              0.0012049,              0.0012049
                     73,                0.29759,                0.24659,                0.91823,                0.97401,                0.97384,                0.96511,                0.90979,                0.45386,                0.24251,                 1.2975,              0.0011983,              0.0011983,              0.0011983
                     74,                0.28165,                 0.2463,                 0.9104,                0.97405,                0.97333,                0.96145,                0.90672,                0.41857,                0.21153,                  1.266,              0.0011917,              0.0011917,              0.0011917
                     75,                0.27689,                0.23083,                0.90323,                0.97308,                0.97449,                0.96208,                0.90829,                0.44333,                0.24176,                 1.3157,              0.0011851,              0.0011851,              0.0011851
                     76,                0.27552,                  0.235,                0.90431,                0.97053,                0.97449,                0.95967,                0.91947,                0.43546,                0.22962,                 1.2813,              0.0011785,              0.0011785,              0.0011785
                     77,                0.28866,                 0.2387,                0.91754,                0.97435,                0.97404,                0.96136,                0.90765,                0.44505,                0.23035,                 1.2918,              0.0011719,              0.0011719,              0.0011719
                     78,                0.27549,                0.24143,                0.90734,                0.97535,                0.97138,                0.96078,                0.88605,                0.43525,                 0.2383,                 1.2688,              0.0011653,              0.0011653,              0.0011653
                     79,                0.27769,                0.23035,                0.90861,                0.97356,                0.97447,                0.96181,                0.88545,                0.46028,                0.25283,                 1.2825,              0.0011587,              0.0011587,              0.0011587
                     80,                0.27748,                0.23683,                0.90552,                0.97386,                0.97489,                0.96439,                 0.9169,                0.43451,                0.23398,                 1.2673,              0.0011521,              0.0011521,              0.0011521
                     81,                0.28068,                 0.2493,                0.90867,                0.97535,                0.97309,                0.96036,                0.91152,                0.39533,                 0.2027,                 1.2187,              0.0011455,              0.0011455,              0.0011455
                     82,                0.27111,                0.23521,                0.89862,                0.97408,                0.97282,                0.95855,                0.90374,                0.40907,                0.20859,                 1.2396,              0.0011389,              0.0011389,              0.0011389
                     83,                0.28049,                0.23227,                0.91065,                0.97449,                0.97269,                0.96317,                 0.9104,                0.41975,                0.22828,                  1.256,              0.0011323,              0.0011323,              0.0011323
                     84,                0.27174,                0.23225,                 0.9056,                0.97214,                0.97449,                0.95911,                0.90236,                0.41636,                0.23128,                 1.2524,              0.0011257,              0.0011257,              0.0011257
                     85,                0.28696,                0.24378,                0.91312,                0.97424,                 0.9761,                0.95963,                0.91622,                0.40334,                0.22301,                 1.2314,              0.0011191,              0.0011191,              0.0011191
                     86,                0.27702,                0.23568,                0.91443,                0.97299,                0.97233,                0.96261,                0.90101,                0.40742,                0.21267,                 1.2307,              0.0011125,              0.0011125,              0.0011125
                     87,                0.27685,                0.22915,                0.90469,                0.97689,                0.97346,                 0.9615,                0.90677,                0.41701,                0.21693,                 1.2505,              0.0011059,              0.0011059,              0.0011059
                     88,                0.27408,                0.23408,                0.90183,                0.97591,                0.97233,                0.95633,                0.92015,                0.39506,                0.23744,                 1.2618,              0.0010993,              0.0010993,              0.0010993
                     89,                0.27538,                0.22516,                0.90729,                0.96086,                0.97489,                0.95849,                0.89227,                0.41179,                0.22417,                 1.2473,              0.0010927,              0.0010927,              0.0010927
                     90,                0.26932,                0.22101,                0.90084,                0.97424,                0.97362,                0.96548,                0.91813,                0.39415,                0.19024,                 1.2142,              0.0010861,              0.0010861,              0.0010861
                     91,                0.26391,                0.22319,                0.90019,                0.97362,                0.97406,                0.96219,                0.91427,                0.42871,                0.21064,                 1.2518,              0.0010795,              0.0010795,              0.0010795
                     92,                0.27874,                0.23896,                 0.9076,                0.97329,                0.97194,                0.95707,                0.90225,                0.40473,                0.21844,                 1.2393,              0.0010729,              0.0010729,              0.0010729
                     93,                0.27165,                0.23278,                0.90665,                0.97427,                0.97416,                0.96167,                0.90745,                0.44172,                 0.2327,                 1.2697,              0.0010663,              0.0010663,              0.0010663
                     94,                0.27539,                0.22696,                0.90259,                0.97425,                0.97295,                0.96162,                 0.9066,                0.45307,                0.24125,                 1.2806,              0.0010597,              0.0010597,              0.0010597
                     95,                0.25892,                0.22841,                0.90378,                 0.9742,                0.97317,                0.96196,                0.90992,                 0.4121,                0.23259,                  1.258,              0.0010531,              0.0010531,              0.0010531
                     96,                0.27073,                0.22666,                0.90449,                0.97548,                 0.9731,                0.96047,                0.90656,                0.41207,                 0.2168,                 1.2426,              0.0010465,              0.0010465,              0.0010465
                     97,                0.26689,                0.21998,                0.89387,                0.97662,                0.97292,                0.96628,                 0.9198,                0.43109,                0.21291,                 1.2665,              0.0010399,              0.0010399,              0.0010399
                     98,                0.25997,                0.21526,                0.89735,                0.97206,                 0.9726,                0.96057,                0.90474,                0.44329,                0.21333,                 1.2645,              0.0010333,              0.0010333,              0.0010333
                     99,                0.25908,                0.21781,                0.89286,                0.97009,                0.97402,                0.97539,                 0.9337,                0.41994,                0.25756,                 1.2539,              0.0010267,              0.0010267,              0.0010267
                    100,                0.25154,                0.20927,                 0.8862,                0.97691,                0.97279,                  0.965,                0.92016,                0.45145,                0.21791,                 1.2975,              0.0010201,              0.0010201,              0.0010201
                    101,                0.25386,                0.21569,                 0.8878,                0.97439,                0.97302,                0.96068,                 0.9054,                0.45043,                0.23499,                 1.2985,              0.0010135,              0.0010135,              0.0010135
                    102,                0.25568,                0.21731,                0.89297,                0.97221,                0.97676,                0.96182,                0.91942,                0.42109,                0.22383,                 1.2386,              0.0010069,              0.0010069,              0.0010069
                    103,                0.25162,                0.21204,                0.88879,                0.97584,                0.97342,                0.96103,                0.89073,                0.42603,                0.22374,                 1.2365,              0.0010003,              0.0010003,              0.0010003
                    104,                0.25765,                0.21675,                0.89102,                0.97657,                0.97302,                 0.9663,                0.91884,                0.44765,                0.20861,                 1.2833,             0.00099367,             0.00099367,             0.00099367
                    105,                0.25254,                0.21174,                0.88664,                0.97685,                0.97406,                0.96605,                0.91899,                0.44222,                0.21386,                 1.2892,             0.00098706,             0.00098706,             0.00098706
                    106,                0.24952,                0.20852,                0.89282,                0.97334,                0.97673,                0.96216,                0.91737,                0.42971,                0.22527,                 1.2415,             0.00098046,             0.00098046,             0.00098046
                    107,                0.25012,                0.21119,                0.89092,                0.97204,                0.97685,                0.96456,                0.91052,                0.43524,                0.22772,                  1.276,             0.00097386,             0.00097386,             0.00097386
                    108,                 0.2609,                 0.2175,                0.89736,                0.96439,                  0.956,                0.98083,                 0.9308,                0.43707,                0.23972,                 1.2777,             0.00096726,             0.00096726,             0.00096726
                    109,                 0.2551,                0.21504,                0.89126,                0.97135,                0.97323,                 0.9613,                0.89565,                0.41788,                 0.2104,                 1.2458,             0.00096066,             0.00096066,             0.00096066
                    110,                0.24947,                0.20711,                0.88215,                0.97424,                0.97442,                0.96294,                0.91534,                0.39964,                0.26128,                   1.27,             0.00095406,             0.00095406,             0.00095406
                    111,                0.26018,                0.21726,                0.89394,                0.97069,                0.97678,                0.97287,                0.92587,                0.43689,                0.21928,                 1.3009,             0.00094746,             0.00094746,             0.00094746
                    112,                0.25041,                0.20797,                0.88593,                0.97206,                0.97449,                0.97467,                 0.9325,                0.43572,                0.23784,                 1.2792,             0.00094085,             0.00094085,             0.00094085
                    113,                0.24682,                0.20807,                0.88303,                0.97364,                0.97404,                0.97023,                0.92807,                0.41844,                0.24605,                 1.2437,             0.00093425,             0.00093425,             0.00093425
                    114,                0.24986,                0.20847,                0.88865,                0.97169,                0.97411,                 0.9768,                0.93381,                0.42895,                0.23639,                 1.2779,             0.00092765,             0.00092765,             0.00092765
                    115,                0.24902,                0.21109,                0.87863,                0.97664,                0.97372,                0.96547,                0.92112,                0.43168,                0.23153,                 1.2779,             0.00092105,             0.00092105,             0.00092105
                    116,                0.23734,                0.20213,                0.87832,                0.97615,                0.97312,                0.96442,                0.91586,                0.42564,                0.21231,                 1.2671,             0.00091445,             0.00091445,             0.00091445
                    117,                0.24684,                0.20637,                0.88563,                0.97666,                0.97316,                0.95984,                0.90163,                0.41327,                0.21428,                 1.2657,             0.00090785,             0.00090785,             0.00090785
                    118,                0.24686,                0.20252,                0.88911,                0.97193,                0.97632,                0.97635,                0.92321,                0.41685,                0.22304,                 1.2803,             0.00090125,             0.00090125,             0.00090125
                    119,                0.24359,                0.20691,                0.88197,                0.97644,                0.97323,                0.96489,                0.91613,                0.42084,                0.22831,                 1.2658,             0.00089465,             0.00089465,             0.00089465
                    120,                 0.2347,                0.20174,                0.87599,                0.97551,                0.97449,                 0.9651,                 0.9014,                 0.3999,                0.21293,                 1.2427,             0.00088804,             0.00088804,             0.00088804
                    121,                 0.2368,                0.20089,                0.87914,                0.97341,                0.97449,                0.96285,                0.91182,                 0.4057,                0.20947,                 1.2716,             0.00088144,             0.00088144,             0.00088144
                    122,                0.24371,                0.20344,                0.88235,                0.96938,                0.97194,                0.96186,                0.91244,                0.40643,                0.21457,                 1.2556,             0.00087484,             0.00087484,             0.00087484
                    123,                0.23924,                0.19566,                0.87793,                0.97098,                0.97449,                0.96212,                0.92055,                0.40172,                0.21943,                  1.254,             0.00086824,             0.00086824,             0.00086824
                    124,                0.23466,                0.19826,                0.87611,                 0.9732,                0.97406,                0.95884,                0.89941,                 0.4071,                0.21033,                 1.2705,             0.00086164,             0.00086164,             0.00086164
                    125,                0.22905,                0.19488,                0.87396,                0.97163,                0.97415,                0.96426,                0.90544,                 0.4232,                0.20461,                 1.2655,             0.00085504,             0.00085504,             0.00085504
